St_LGD_code,St_Cs2011_code,State Name(In English),Dt_LGD_code,District Name(In English),Bk_LGD_code,Block Name (In English) 
10,10,BIHAR,224,VAISHALI,2139,CHEHRAKALA
10,10,BIHAR,224,VAISHALI,2140,DESRI
10,10,BIHAR,224,VAISHALI,2141,GARAUL
10,10,BIHAR,224,VAISHALI,2142,HAJIPUR
10,10,BIHAR,224,VAISHALI,2143,JANDAHA
10,10,BIHAR,224,VAISHALI,2144,LALGANJ
10,10,BIHAR,224,VAISHALI,2145,MAHNAR
10,10,BIHAR,224,VAISHALI,2146,MAHUA
10,10,BIHAR,224,VAISHALI,2147,PATEDHI BELSAR
10,10,BIHAR,224,VAISHALI,2148,PATEPUR
10,10,BIHAR,224,VAISHALI,2149,RAGHOPUR
10,10,BIHAR,224,VAISHALI,2150,RAJAPAKAR
10,10,BIHAR,224,VAISHALI,2151,SAHDEI BUZURG
10,10,BIHAR,224,VAISHALI,2152,VAISHALI
4,4,CHANDIGARH,44,CHANDIGARH,351,CHANDIGARH
22,22,CHHATTISGARH,646,BALOD,3629,BALOD
22,22,CHHATTISGARH,646,BALOD,3633,DONDI
22,22,CHHATTISGARH,646,BALOD,3634,DONDILOHARA
22,22,CHHATTISGARH,646,BALOD,3636,GUNDERDEHI
22,22,CHHATTISGARH,646,BALOD,3637,GURUR
22,22,CHHATTISGARH,644,BALODA BAZAR,3695,BALODA BAZAR
22,22,CHHATTISGARH,644,BALODA BAZAR,3696,BHATAPARA
22,22,CHHATTISGARH,644,BALODA BAZAR,3697,BILAIGARH
22,22,CHHATTISGARH,644,BALODA BAZAR,3703,KASDOL
22,22,CHHATTISGARH,644,BALODA BAZAR,3705,PALARI
22,22,CHHATTISGARH,644,BALODA BAZAR,3706,SIMGA
22,22,CHHATTISGARH,649,BALRAMPUR,3718,BALRAMPUR
22,22,CHHATTISGARH,649,BALRAMPUR,3721,KUSMI
22,22,CHHATTISGARH,649,BALRAMPUR,3728,RAJPUR
22,22,CHHATTISGARH,649,BALRAMPUR,3730,RAMCHANDRAPUR
22,22,CHHATTISGARH,649,BALRAMPUR,3731,SHANKARGARH
22,22,CHHATTISGARH,649,BALRAMPUR,3735,WADRAFNAGAR
22,22,CHHATTISGARH,374,BASTAR,3591,BAKAWAND
22,22,CHHATTISGARH,374,BASTAR,3592,BASTANAR
22,22,CHHATTISGARH,374,BASTAR,3593,BASTAR
22,22,CHHATTISGARH,374,BASTAR,3594,DARBHA
22,22,CHHATTISGARH,374,BASTAR,3595,JAGDALPUR
22,22,CHHATTISGARH,374,BASTAR,3598,LOHANDIGUDA
22,22,CHHATTISGARH,374,BASTAR,3603,TOKAPAL
22,22,CHHATTISGARH,650,BEMETARA,3630,BEMETARA
22,22,CHHATTISGARH,650,BEMETARA,3631,BERLA
22,22,CHHATTISGARH,650,BEMETARA,3638,NAWAGARH
22,22,CHHATTISGARH,650,BEMETARA,3640,SAJA
22,22,CHHATTISGARH,636,BIJAPUR,3614,BHAIRAMGARH
22,22,CHHATTISGARH,636,BIJAPUR,3615,BHOPAL PATNAM
22,22,CHHATTISGARH,636,BIJAPUR,3616,BIJAPUR
22,22,CHHATTISGARH,636,BIJAPUR,3624,USOOR
22,22,CHHATTISGARH,375,BILASPUR,3604,BELHA
22,22,CHHATTISGARH,375,BILASPUR,3607,KOTA
22,22,CHHATTISGARH,375,BILASPUR,3610,MASTURI
22,22,CHHATTISGARH,375,BILASPUR,3613,TAKHATPUR
22,22,CHHATTISGARH,376,DANTEWADA,3618,DANTEWADA
22,22,CHHATTISGARH,376,DANTEWADA,3619,GEEDAM
22,22,CHHATTISGARH,376,DANTEWADA,3620,KATEKALYAN
22,22,CHHATTISGARH,376,DANTEWADA,3622,KUWAKONDA
22,22,CHHATTISGARH,377,DHAMTARI,3625,DHAMTARI
22,22,CHHATTISGARH,377,DHAMTARI,3626,KURUD
22,22,CHHATTISGARH,377,DHAMTARI,3627,MAGARLOD
22,22,CHHATTISGARH,377,DHAMTARI,3628,NAGARI
22,22,CHHATTISGARH,378,DURG,3632,DHAMDHA
22,22,CHHATTISGARH,378,DURG,3635,DURG
22,22,CHHATTISGARH,378,DURG,3639,PATAN
22,22,CHHATTISGARH,645,GARIYABAND,3698,CHHURRA
22,22,CHHATTISGARH,645,GARIYABAND,3699,DEOBHOG
22,22,CHHATTISGARH,645,GARIYABAND,3701,FINGESHWAR
22,22,CHHATTISGARH,645,GARIYABAND,3702,GARIYABAND
22,22,CHHATTISGARH,645,GARIYABAND,3704,MAINPUR
22,22,CHHATTISGARH,734,Gaurella Pendra Marwahi,3605,GAURELLA-1
22,22,CHHATTISGARH,734,Gaurella Pendra Marwahi,3606,GAURELLA-2
22,22,CHHATTISGARH,734,Gaurella Pendra Marwahi,3609,MARWAHI
22,22,CHHATTISGARH,379,JANJGIR-CHAMPA,3641,AKALTARA
22,22,CHHATTISGARH,379,JANJGIR-CHAMPA,3643,BALODA
22,22,CHHATTISGARH,379,JANJGIR-CHAMPA,3642,BAMHINDIH
22,22,CHHATTISGARH,379,JANJGIR-CHAMPA,3644,DABHARA
22,22,CHHATTISGARH,379,JANJGIR-CHAMPA,3645,JAIJAIPUR
22,22,CHHATTISGARH,379,JANJGIR-CHAMPA,3646,MALKHARODA
22,22,CHHATTISGARH,379,JANJGIR-CHAMPA,3647,NAWAGARH
22,22,CHHATTISGARH,379,JANJGIR-CHAMPA,3648,PAMGARH
22,22,CHHATTISGARH,379,JANJGIR-CHAMPA,3649,SAKTI
22,22,CHHATTISGARH,380,JASHPUR,3650,BAGICHA
22,22,CHHATTISGARH,380,JASHPUR,3651,DULDULA
22,22,CHHATTISGARH,380,JASHPUR,3652,JASHPUR
22,22,CHHATTISGARH,380,JASHPUR,3653,KANSABEL
22,22,CHHATTISGARH,380,JASHPUR,3654,KUNKURI
22,22,CHHATTISGARH,380,JASHPUR,3655,MANORA
22,22,CHHATTISGARH,380,JASHPUR,3656,PATTHALGAON
22,22,CHHATTISGARH,380,JASHPUR,3657,PHARSABAHAR
22,22,CHHATTISGARH,382,KABIRDHAM,3665,BODLA
22,22,CHHATTISGARH,382,KABIRDHAM,3666,KAWARDHA
22,22,CHHATTISGARH,382,KABIRDHAM,3667,PANDARIYA
22,22,CHHATTISGARH,382,KABIRDHAM,3668,S.LOHARA
22,22,CHHATTISGARH,381,KANKER,3658,ANTAGARH
22,22,CHHATTISGARH,381,KANKER,3659,BHANUPRATAPPUR
22,22,CHHATTISGARH,381,KANKER,3660,CHARAMA
22,22,CHHATTISGARH,381,KANKER,3661,DURGUKONDAL
22,22,CHHATTISGARH,381,KANKER,3662,KANKER
22,22,CHHATTISGARH,381,KANKER,3663,KOILEBEDA
22,22,CHHATTISGARH,381,KANKER,3664,NARHARPUR
22,22,CHHATTISGARH,643,KONDAGAON,3590,BADERAJPUR
22,22,CHHATTISGARH,643,KONDAGAON,3596,KESHKAL
22,22,CHHATTISGARH,643,KONDAGAON,3597,KONDAGAON
22,22,CHHATTISGARH,643,KONDAGAON,3599,MAKDI
22,22,CHHATTISGARH,643,KONDAGAON,3602,PHARASGAON
22,22,CHHATTISGARH,383,KORBA,3669,KARTALA
22,22,CHHATTISGARH,383,KORBA,3670,KATGHORA
22,22,CHHATTISGARH,383,KORBA,3671,KORBA
22,22,CHHATTISGARH,383,KORBA,3672,PALI
22,22,CHHATTISGARH,383,KORBA,3673,PODI UPARODA
22,22,CHHATTISGARH,384,KOREA,7144,BAIKUNTHPUR
22,22,CHHATTISGARH,384,KOREA,3675,BHARATPUR
22,22,CHHATTISGARH,384,KOREA,3676,KHADGAWANA
22,22,CHHATTISGARH,384,KOREA,3677,MANENDRAGARH
22,22,CHHATTISGARH,384,KOREA,3678,SONHAT
22,22,CHHATTISGARH,385,MAHASAMUND,3679,BAGBAHARA
22,22,CHHATTISGARH,385,MAHASAMUND,3680,BASNA
22,22,CHHATTISGARH,385,MAHASAMUND,3681,MAHASAMUND
22,22,CHHATTISGARH,385,MAHASAMUND,3682,PITHORA
22,22,CHHATTISGARH,385,MAHASAMUND,3683,SARAIPALI
22,22,CHHATTISGARH,647,MUNGELI,3608,LORMI
22,22,CHHATTISGARH,647,MUNGELI,3611,MUNGELI
22,22,CHHATTISGARH,647,MUNGELI,3612,PATHARIYA
22,22,CHHATTISGARH,637,NARAYANPUR,3600,NARAYANPUR
22,22,CHHATTISGARH,637,NARAYANPUR,3601,ORCHHA(ABHUJMAD)
22,22,CHHATTISGARH,386,RAIGARH,3684,BARAMKELA
22,22,CHHATTISGARH,386,RAIGARH,3685,DHARAMJAIGARH
22,22,CHHATTISGARH,386,RAIGARH,3686,GHARGHODA
22,22,CHHATTISGARH,386,RAIGARH,3687,KHARSIA
22,22,CHHATTISGARH,386,RAIGARH,3688,LAILUNGA
22,22,CHHATTISGARH,386,RAIGARH,3689,PUSSORE
22,22,CHHATTISGARH,386,RAIGARH,3690,RAIGARH
22,22,CHHATTISGARH,386,RAIGARH,3691,SARANGARH
22,22,CHHATTISGARH,386,RAIGARH,3692,TAMNAR
22,22,CHHATTISGARH,387,RAIPUR,3693,ABHANPUR
22,22,CHHATTISGARH,387,RAIPUR,3694,ARANG
22,22,CHHATTISGARH,387,RAIPUR,3700,DHARSIWA
22,22,CHHATTISGARH,387,RAIPUR,3707,TILDA
22,22,CHHATTISGARH,388,RAJNANDGAON,3708,A.CHOWKI (TD)
22,22,CHHATTISGARH,388,RAJNANDGAON,3709,CHHUIKHADAN
22,22,CHHATTISGARH,388,RAJNANDGAON,3710,CHHURIYA
22,22,CHHATTISGARH,388,RAJNANDGAON,3711,DONGARGAON
22,22,CHHATTISGARH,388,RAJNANDGAON,3712,DONGARGHAR
22,22,CHHATTISGARH,388,RAJNANDGAON,3713,KHAIRAGARH
22,22,CHHATTISGARH,388,RAJNANDGAON,3714,MANPUR (TD)
22,22,CHHATTISGARH,388,RAJNANDGAON,3715,MOHALA (TD)
22,22,CHHATTISGARH,388,RAJNANDGAON,3716,RAJNANDGAON
22,22,CHHATTISGARH,642,SUKMA,3617,CHHINDGARH
22,22,CHHATTISGARH,642,SUKMA,3621,KONTA
22,22,CHHATTISGARH,642,SUKMA,3623,SUKMA
22,22,CHHATTISGARH,648,SURAJPUR,3720,BHAIYATHAN
22,22,CHHATTISGARH,648,SURAJPUR,3725,ODAGI
22,22,CHHATTISGARH,648,SURAJPUR,3726,PRATAPPUR
22,22,CHHATTISGARH,648,SURAJPUR,3727,PREMNAGAR
22,22,CHHATTISGARH,648,SURAJPUR,3729,RAMANUJNAGAR
22,22,CHHATTISGARH,648,SURAJPUR,3733,SURAJPUR
22,22,CHHATTISGARH,389,SURGUJA,3717,AMBIKAPUR
22,22,CHHATTISGARH,389,SURGUJA,3719,BATAULI
22,22,CHHATTISGARH,389,SURGUJA,3722,LAKHANPUR
22,22,CHHATTISGARH,389,SURGUJA,3723,LUNDRA
22,22,CHHATTISGARH,389,SURGUJA,3724,MAINPAT
22,22,CHHATTISGARH,389,SURGUJA,3732,SITAPUR
22,22,CHHATTISGARH,389,SURGUJA,3734,UDAIPUR
30,30,GOA,551,NORTH GOA,5929,BARDEZ
30,30,GOA,551,NORTH GOA,5930,BICHOLIM
30,30,GOA,551,NORTH GOA,5931,PERNEM
30,30,GOA,551,NORTH GOA,5933,SATARI
30,30,GOA,551,NORTH GOA,5934,TISWADI
30,30,GOA,552,SOUTH GOA,5935,CANACONA
30,30,GOA,552,SOUTH GOA,6841,Dharbandora
30,30,GOA,552,SOUTH GOA,5936,MORMUGAO
30,30,GOA,552,SOUTH GOA,5932,PONDA
30,30,GOA,552,SOUTH GOA,5937,QUEPEM
30,30,GOA,552,SOUTH GOA,5938,SALCETE
30,30,GOA,552,SOUTH GOA,5939,SANGUEM
24,24,GUJARAT,438,AHMADABAD,4049,AHMADABAD CITY
24,24,GUJARAT,438,AHMADABAD,4051,BAVLA
24,24,GUJARAT,438,AHMADABAD,4052,DASKROI
24,24,GUJARAT,438,AHMADABAD,4053,DETROJ RAMPURA
24,24,GUJARAT,438,AHMADABAD,4054,DHANDHUKA
24,24,GUJARAT,438,AHMADABAD,7155,Dholera
24,24,GUJARAT,438,AHMADABAD,4055,DHOLKA
24,24,GUJARAT,438,AHMADABAD,4056,MANDAL
24,24,GUJARAT,438,AHMADABAD,4058,SANAND
24,24,GUJARAT,438,AHMADABAD,4059,VIRAMGAM
24,24,GUJARAT,439,AMRELI,4060,AMRELI
24,24,GUJARAT,439,AMRELI,4061,BABRA
24,24,GUJARAT,439,AMRELI,4062,BAGASARA
24,24,GUJARAT,439,AMRELI,4063,DHARI
24,24,GUJARAT,439,AMRELI,4064,JAFRABAD
24,24,GUJARAT,439,AMRELI,4065,KHAMBHA
24,24,GUJARAT,439,AMRELI,4066,KUNKAVAV -VADIA
24,24,GUJARAT,439,AMRELI,4067,LATHI
24,24,GUJARAT,439,AMRELI,4068,LILIA
24,24,GUJARAT,439,AMRELI,4069,RAJULA
24,24,GUJARAT,439,AMRELI,4070,SAVERKUNDLA
24,24,GUJARAT,440,ANAND,4071,ANAND
24,24,GUJARAT,440,ANAND,4072,ANKLAV
24,24,GUJARAT,440,ANAND,4073,BORSAD
24,24,GUJARAT,440,ANAND,4074,KHAMBHAT
24,24,GUJARAT,440,ANAND,4075,PETLAD
24,24,GUJARAT,440,ANAND,4076,SOJITRA
24,24,GUJARAT,440,ANAND,4077,TARAPUR
24,24,GUJARAT,440,ANAND,4078,UMRETH
24,24,GUJARAT,672,ARVALLI,4219,BAYAD
24,24,GUJARAT,672,ARVALLI,4220,BHILODA
24,24,GUJARAT,672,ARVALLI,4221,DHANSURA
24,24,GUJARAT,672,ARVALLI,4225,MALPUR
24,24,GUJARAT,672,ARVALLI,4226,MEGHRAJ
24,24,GUJARAT,672,ARVALLI,4227,MODASA
24,24,GUJARAT,441,BANAS KANTHA,4079,AMIRGADH
24,24,GUJARAT,441,BANAS KANTHA,4080,BHABHAR
24,24,GUJARAT,441,BANAS KANTHA,4081,DANTA
24,24,GUJARAT,441,BANAS KANTHA,4082,DANTIVADA
24,24,GUJARAT,441,BANAS KANTHA,4083,DEESA
24,24,GUJARAT,441,BANAS KANTHA,4084,DEODAR
24,24,GUJARAT,441,BANAS KANTHA,4085,DHANERA
24,24,GUJARAT,441,BANAS KANTHA,4086,KANKREJ
24,24,GUJARAT,441,BANAS KANTHA,7119,LAKHANI
24,24,GUJARAT,441,BANAS KANTHA,4087,PALANPUR
24,24,GUJARAT,441,BANAS KANTHA,7135,SUIGAM
24,24,GUJARAT,441,BANAS KANTHA,4088,THARAD
24,24,GUJARAT,441,BANAS KANTHA,4089,VADGAM
24,24,GUJARAT,441,BANAS KANTHA,4090,VAV
24,24,GUJARAT,442,BHARUCH,4091,AMOD
24,24,GUJARAT,442,BHARUCH,4092,ANKLESVAR
24,24,GUJARAT,442,BHARUCH,4093,BHARUCH
24,24,GUJARAT,442,BHARUCH,4094,HANSOT
24,24,GUJARAT,442,BHARUCH,4095,JAMBUSAR
24,24,GUJARAT,442,BHARUCH,4096,JHAGADIA
24,24,GUJARAT,442,BHARUCH,7157,Netrang
24,24,GUJARAT,442,BHARUCH,4097,VAGRA
24,24,GUJARAT,442,BHARUCH,4098,VALIA
24,24,GUJARAT,443,BHAVNAGAR,4099,BHAVNAGAR
24,24,GUJARAT,443,BHAVNAGAR,4102,GARIADHAR
24,24,GUJARAT,443,BHAVNAGAR,4103,GHOGHA
24,24,GUJARAT,443,BHAVNAGAR,7117,JESAR
24,24,GUJARAT,443,BHAVNAGAR,4104,MAHUVA
24,24,GUJARAT,443,BHAVNAGAR,4105,PALITANA
24,24,GUJARAT,443,BHAVNAGAR,4106,SIHOR
24,24,GUJARAT,443,BHAVNAGAR,4107,TALAJA
24,24,GUJARAT,443,BHAVNAGAR,4108,UMRALA
24,24,GUJARAT,443,BHAVNAGAR,4109,VALLABHIPUR
24,24,GUJARAT,676,BOTAD,4050,BARVALA
24,24,GUJARAT,676,BOTAD,4100,BOTAD
24,24,GUJARAT,676,BOTAD,4101,GADHADA
24,24,GUJARAT,676,BOTAD,4057,RANPUR
24,24,GUJARAT,668,CHHOTAUDEPUR,7156,Bodeli
24,24,GUJARAT,668,CHHOTAUDEPUR,4257,CHHOTA UDEPUR
24,24,GUJARAT,668,CHHOTAUDEPUR,4259,JETPUR PAVI
24,24,GUJARAT,668,CHHOTAUDEPUR,4261,KAWANT
24,24,GUJARAT,668,CHHOTAUDEPUR,4262,NASWADI
24,24,GUJARAT,668,CHHOTAUDEPUR,4264,SANKHEDA
24,24,GUJARAT,444,DANG,4110,AHWA
24,24,GUJARAT,444,DANG,7109,Subir
24,24,GUJARAT,444,DANG,7108,Waghai
24,24,GUJARAT,674,DEVBHUMI DWARKA,4122,BHANVAD
24,24,GUJARAT,674,DEVBHUMI DWARKA,4128,KALYANPUR
24,24,GUJARAT,674,DEVBHUMI DWARKA,4129,KHAMBHALIA
24,24,GUJARAT,674,DEVBHUMI DWARKA,4131,OKHAMANDAL
24,24,GUJARAT,445,DOHAD,4111,DAHOD
24,24,GUJARAT,445,DOHAD,4112,DEVGAD BARIYA
24,24,GUJARAT,445,DOHAD,4113,DHANPUR
24,24,GUJARAT,445,DOHAD,4114,FATEPURA
24,24,GUJARAT,445,DOHAD,4115,GARBADA
24,24,GUJARAT,445,DOHAD,4116,JHALOD
24,24,GUJARAT,445,DOHAD,4117,LIMKHEDA
24,24,GUJARAT,445,DOHAD,7132,SANJELI
24,24,GUJARAT,445,DOHAD,7124,SINGVAD
24,24,GUJARAT,446,GANDHINAGAR,4118,DEHGAM
24,24,GUJARAT,446,GANDHINAGAR,4119,GANDHINAGAR
24,24,GUJARAT,446,GANDHINAGAR,4120,KALOL
24,24,GUJARAT,446,GANDHINAGAR,4121,MANSA
24,24,GUJARAT,675,GIR SOMNATH,7158,GirGadhda
24,24,GUJARAT,675,GIR SOMNATH,4135,KODINAR
24,24,GUJARAT,675,GIR SOMNATH,4140,PATAN VERAVAL
24,24,GUJARAT,675,GIR SOMNATH,4141,SUTRAPADA
24,24,GUJARAT,675,GIR SOMNATH,4142,TALALA
24,24,GUJARAT,675,GIR SOMNATH,4143,UNA
24,24,GUJARAT,447,JAMNAGAR,4123,DHROL
24,24,GUJARAT,447,JAMNAGAR,4124,JAMJODHPUR
24,24,GUJARAT,447,JAMNAGAR,4125,JAMNAGAR
24,24,GUJARAT,447,JAMNAGAR,4126,JODIYA
24,24,GUJARAT,447,JAMNAGAR,4127,KALAVAD
24,24,GUJARAT,447,JAMNAGAR,4130,LALPUR
24,24,GUJARAT,448,JUNAGADH,4132,BHESAN
24,24,GUJARAT,448,JUNAGADH,4133,JUNAGADH
24,24,GUJARAT,448,JUNAGADH,4134,KESHOD
24,24,GUJARAT,448,JUNAGADH,4136,MALIA
24,24,GUJARAT,448,JUNAGADH,4137,MANAVADAR
24,24,GUJARAT,448,JUNAGADH,4138,MANGROL
24,24,GUJARAT,448,JUNAGADH,4139,MENDARDA
24,24,GUJARAT,448,JUNAGADH,4144,VANTHALI
24,24,GUJARAT,448,JUNAGADH,4145,VISAVADAR
24,24,GUJARAT,449,KACHCHH,4146,ABDASA
24,24,GUJARAT,449,KACHCHH,4147,ANJAR
24,24,GUJARAT,449,KACHCHH,4148,BHACHAU
24,24,GUJARAT,449,KACHCHH,4149,BHUJ
24,24,GUJARAT,449,KACHCHH,4150,GANDHIDHAM
24,24,GUJARAT,449,KACHCHH,4151,LAKHPAT
24,24,GUJARAT,449,KACHCHH,4152,MANDVI
24,24,GUJARAT,449,KACHCHH,4153,MUNDRA
24,24,GUJARAT,449,KACHCHH,4154,NAKHATRANA
24,24,GUJARAT,449,KACHCHH,4155,RAPAR
24,24,GUJARAT,450,KHEDA,7128,GALTESHWAR
24,24,GUJARAT,450,KHEDA,4157,KAPADVANJ
24,24,GUJARAT,450,KHEDA,4158,KATHLAL
24,24,GUJARAT,450,KHEDA,4159,KHEDA
24,24,GUJARAT,450,KHEDA,4160,MAHUDHA
24,24,GUJARAT,450,KHEDA,4161,MATAR
24,24,GUJARAT,450,KHEDA,4162,MEHMEDABAD
24,24,GUJARAT,450,KHEDA,4163,NADIAD
24,24,GUJARAT,450,KHEDA,4164,THASRA
24,24,GUJARAT,450,KHEDA,7131,VASO
24,24,GUJARAT,451,MAHESANA,4166,BECHRAJI
24,24,GUJARAT,451,MAHESANA,7118,JOTANA
24,24,GUJARAT,451,MAHESANA,4167,KADI
24,24,GUJARAT,451,MAHESANA,4168,KHERALU
24,24,GUJARAT,451,MAHESANA,4169,MAHESANA
24,24,GUJARAT,451,MAHESANA,4170,SATLASNA
24,24,GUJARAT,451,MAHESANA,4171,UNJHA
24,24,GUJARAT,451,MAHESANA,4172,VADNAGAR
24,24,GUJARAT,451,MAHESANA,4173,VIJAPUR
24,24,GUJARAT,451,MAHESANA,4174,VISNAGAR
24,24,GUJARAT,669,Mahisagar,4156,BALASINOR
24,24,GUJARAT,669,Mahisagar,4188,KADANA
24,24,GUJARAT,669,Mahisagar,4190,KHANPUR
24,24,GUJARAT,669,Mahisagar,4191,LUNAWADA
24,24,GUJARAT,669,Mahisagar,4193,SANTRAMPUR
24,24,GUJARAT,669,Mahisagar,4165,VIRPUR
24,24,GUJARAT,673,MORBI,4251,HALVAD
24,24,GUJARAT,673,MORBI,4212,MALIYA
24,24,GUJARAT,673,MORBI,4213,MORVI
24,24,GUJARAT,673,MORBI,4216,TANKARA
24,24,GUJARAT,673,MORBI,4218,WANKANER
24,24,GUJARAT,452,NARMADA,4175,DEDIYAPADA
24,24,GUJARAT,452,NARMADA,7129,GARUDESHWAR
24,24,GUJARAT,452,NARMADA,4176,NANDOD
24,24,GUJARAT,452,NARMADA,4177,SAGBARA
24,24,GUJARAT,452,NARMADA,4178,TILAKWADA
24,24,GUJARAT,453,NAVSARI,4179,CHIKHALI
24,24,GUJARAT,453,NAVSARI,4180,GANDEVI
24,24,GUJARAT,453,NAVSARI,4181,JALALPORE
24,24,GUJARAT,453,NAVSARI,7116,KHERGAM
24,24,GUJARAT,453,NAVSARI,4182,NAVSARI
24,24,GUJARAT,453,NAVSARI,4183,VANSDA
24,24,GUJARAT,454,PANCH MAHALS,4184,GHOGHAMBA
24,24,GUJARAT,454,PANCH MAHALS,4185,GODHRA
24,24,GUJARAT,454,PANCH MAHALS,4186,HALOL
24,24,GUJARAT,454,PANCH MAHALS,4187,JAMBUGHODA
24,24,GUJARAT,454,PANCH MAHALS,4189,KALOL
24,24,GUJARAT,454,PANCH MAHALS,4192,MORVAHADAF
24,24,GUJARAT,454,PANCH MAHALS,4194,SHEHERA
24,24,GUJARAT,455,PATAN,4195,CHANASMA
24,24,GUJARAT,455,PATAN,4196,HARIJ
24,24,GUJARAT,455,PATAN,4197,PATAN
24,24,GUJARAT,455,PATAN,4198,RADHANPUR
24,24,GUJARAT,455,PATAN,4199,SAMI
24,24,GUJARAT,455,PATAN,7120,SANKHESHWAR
24,24,GUJARAT,455,PATAN,4200,SANTALPUR
24,24,GUJARAT,455,PATAN,7121,SARASWATI
24,24,GUJARAT,455,PATAN,4201,SIDHPUR
24,24,GUJARAT,456,PORBANDAR,4202,KUTIYANA
24,24,GUJARAT,456,PORBANDAR,4203,PORBANDAR
24,24,GUJARAT,456,PORBANDAR,4204,RANAVAV
24,24,GUJARAT,457,RAJKOT,4205,DHORAJI
24,24,GUJARAT,457,RAJKOT,4206,GONDAL
24,24,GUJARAT,457,RAJKOT,4207,JAMKANDORNA
24,24,GUJARAT,457,RAJKOT,4208,JASDAN
24,24,GUJARAT,457,RAJKOT,4209,JETPUR
24,24,GUJARAT,457,RAJKOT,4210,KOTDA SANGANI
24,24,GUJARAT,457,RAJKOT,4211,LODHIKA
24,24,GUJARAT,457,RAJKOT,4214,PADDHARI
24,24,GUJARAT,457,RAJKOT,4215,RAJKOT
24,24,GUJARAT,457,RAJKOT,4217,UPLETA
24,24,GUJARAT,457,RAJKOT,7133,VINCHHIYA
24,24,GUJARAT,458,SABAR KANTHA,4222,HIMATNAGAR
24,24,GUJARAT,458,SABAR KANTHA,4223,IDAR
24,24,GUJARAT,458,SABAR KANTHA,4224,KHEDBRAHMA
24,24,GUJARAT,458,SABAR KANTHA,7134,POSHINA
24,24,GUJARAT,458,SABAR KANTHA,4228,PRANTIJ
24,24,GUJARAT,458,SABAR KANTHA,4229,TALOD
24,24,GUJARAT,458,SABAR KANTHA,4230,VADALI
24,24,GUJARAT,458,SABAR KANTHA,4231,VIJAYNAGAR
24,24,GUJARAT,459,SURAT,4232,BARDOLI
24,24,GUJARAT,459,SURAT,4233,CHORASI
24,24,GUJARAT,459,SURAT,4234,KAMREJ
24,24,GUJARAT,459,SURAT,4235,MAHUVA
24,24,GUJARAT,459,SURAT,4236,MANDVI
24,24,GUJARAT,459,SURAT,4237,MANGROL
24,24,GUJARAT,459,SURAT,4239,OLPAD
24,24,GUJARAT,459,SURAT,4240,PALSANA
24,24,GUJARAT,459,SURAT,4242,SURATCITY
24,24,GUJARAT,459,SURAT,4244,UMARPADA
24,24,GUJARAT,460,SURENDRANAGAR,4247,CHOTILA
24,24,GUJARAT,460,SURENDRANAGAR,4248,CHUDA
24,24,GUJARAT,460,SURENDRANAGAR,4249,DASADA
24,24,GUJARAT,460,SURENDRANAGAR,4250,DHRANGADHRA
24,24,GUJARAT,460,SURENDRANAGAR,4252,LAKHTAR
24,24,GUJARAT,460,SURENDRANAGAR,4253,LIMBDI
24,24,GUJARAT,460,SURENDRANAGAR,4254,MULI
24,24,GUJARAT,460,SURENDRANAGAR,4255,SAYLA
24,24,GUJARAT,460,SURENDRANAGAR,7136,THANGADH
24,24,GUJARAT,460,SURENDRANAGAR,4256,WADHWAN
24,24,GUJARAT,641,TAPI,7127,DOLVAN
24,24,GUJARAT,641,TAPI,7130,KUKARMUNDA
24,24,GUJARAT,641,TAPI,4238,NIZAR
24,24,GUJARAT,641,TAPI,4241,SONGADH
24,24,GUJARAT,641,TAPI,4243,UCHCHHAL
24,24,GUJARAT,641,TAPI,4245,VALOD
24,24,GUJARAT,641,TAPI,4246,VYARA
24,24,GUJARAT,461,VADODARA,4258,DABHOI
24,24,GUJARAT,461,VADODARA,7126,DESAR
24,24,GUJARAT,461,VADODARA,4260,KARJAN
24,24,GUJARAT,461,VADODARA,4263,PADRA
24,24,GUJARAT,461,VADODARA,4265,SAVLI
24,24,GUJARAT,461,VADODARA,4266,SHINOR
24,24,GUJARAT,461,VADODARA,4267,VADODARA(CITY AND RURAL)
24,24,GUJARAT,461,VADODARA,4268,WAGHODIA
24,24,GUJARAT,462,VALSAD,4269,DHARAMPUR
24,24,GUJARAT,462,VALSAD,4270,KAPRADA
24,24,GUJARAT,462,VALSAD,4271,PARDI
24,24,GUJARAT,462,VALSAD,4272,UMBERGAON
24,24,GUJARAT,462,VALSAD,4273,VALSAD
24,24,GUJARAT,462,VALSAD,7123,VAPI
6,6,HARYANA,58,AMBALA,447,AMBALA-I
6,6,HARYANA,58,AMBALA,448,AMBALA-II
6,6,HARYANA,58,AMBALA,449,BARARA
6,6,HARYANA,58,AMBALA,450,NARAINGARH
6,6,HARYANA,58,AMBALA,451,SAHA
6,6,HARYANA,58,AMBALA,452,SHAHZADPUR
6,6,HARYANA,59,BHIWANI,454,BAWANI KHERA
6,6,HARYANA,59,BHIWANI,455,BEHAL
6,6,HARYANA,59,BHIWANI,456,BHIWANI
6,6,HARYANA,59,BHIWANI,459,KAIRU
6,6,HARYANA,59,BHIWANI,460,LOHARU
6,6,HARYANA,59,BHIWANI,461,SIWANI
6,6,HARYANA,59,BHIWANI,462,TOSHAM
6,6,HARYANA,701,CHARKI DADRI,453,BADHRA
6,6,HARYANA,701,CHARKI DADRI,7106,BAUND
